timeframe,cluster2017,NumOccupiedHsgUnits,NumOccupiedHsgUnits_m,cluster2017_nf,start_date,end_date,PctSameHouse5YearsAgo,PctVacantHsgUnitsForRent,PctOwnerOccupiedHsgUnits,PctVacantHUForRent_m,PctOwnerOccupiedHU_m,mprice_sf,sales_sf,MedianMrtgInc1_4m_adj,NumMrtgOrigHomePurchPerUnit,PctSubprimeConvOrigHomePur,forecl_ssl_1Kpcl_sf_condo,forecl_ssl_sf_condo,trustee_ssl_1Kpcl_sf_condo,trustee_ssl_sf_condo,PctAnnChgRMPriceSf_1yr,PctAnnChgRMPriceSf_5yr,PctAnnChgRMPriceSf_10yr,indc
2001,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-01,31-Dec-01,X,X,X,X,X,615000,191,195031,78,0,1.4,6,0,0,.,.,.,1
2002,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-02,31-Dec-02,X,X,X,X,X,760000,204,220042,84,0,1.4,6,0,0,.,.,.,1
2003,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-03,31-Dec-03,X,X,X,X,X,805000,202,215723,85,0,2.3,10,0,0,.,.,.,1
2004,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-04,31-Dec-04,X,X,X,X,X,832000,193,259812,59,0,2.5,11,0.5,2,.,.,.,1
2005,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-05,31-Dec-05,X,X,X,X,X,950000,194,259812,59,0,1.8,8,0.5,2,.,.,.,1
2006,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-06,31-Dec-06,X,X,X,X,X,980000,135,259812,59,0,2.3,10,0,0,.,.,.,1
2007,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-07,31-Dec-07,X,X,X,X,X,1115500,148,259812,59,0,3.4,15,0.7,3,.,.,.,1
2008,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-08,31-Dec-08,X,X,X,X,X,1160000,102,259812,59,0,2.7,12,0.5,2,.,.,.,1
2009,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-09,31-Dec-09,X,X,X,X,X,1050000,123,259812,59,0,5.6,25,1.3,6,.,.,.,1
2010,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-10,31-Dec-10,X,X,X,X,X,1165000,142,259812,59,0,4.9,22,0.7,3,.,.,.,1
2011,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-11,31-Dec-11,X,X,X,X,X,1095000,159,259812,59,0,0,0,0.2,1,.,.,.,1
2012,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-12,31-Dec-12,X,X,X,X,X,1146500,163,259812,59,0,0,0,0.2,1,.,.,.,1
2013,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-13,31-Dec-13,X,X,X,X,X,1197500,164,259812,59,0,0,0,0,0,.,.,.,1
2014,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-14,31-Dec-14,X,X,X,X,X,1239400,140,259812,59,0,0,0,0,0,.,.,.,1
2015,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-15,31-Dec-15,X,X,X,X,X,1300000,139,259812,59,0,0,0,0,0,.,.,.,1
2016,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",X,.,Cluster 13,1-Jan-16,31-Dec-16,X,X,X,X,X,1262500,152,259812,59,0,0,0,0,0,.,.,.,1
1995,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-95,31-Dec-95,X,X,X,X,X,272750,70,110268,64,0,4.3,28,0.5,3,.,.,.,1
1996,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-96,31-Dec-96,X,X,X,X,X,259500,60,113968,90,0,2.2,14,0.5,3,.,.,.,1
1997,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-97,31-Dec-97,X,X,X,X,X,248000,77,102753,98,0,2.9,19,0,0,.,.,.,1
1998,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-98,31-Dec-98,X,X,X,X,X,278250,146,114642,92,0,2.8,18,0,0,.,.,.,1
1999,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-99,31-Dec-99,X,X,X,X,X,329000,117,116929,100,0,2.2,14,0.6,4,.,.,.,1
2000,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-00,31-Dec-00,X,X,X,X,X,379000,87,128392,88,0,0.9,6,0,0,.,.,.,1
2001,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-01,31-Dec-01,X,X,X,X,X,450000,81,112169,131,0,1.8,12,0.2,1,.,.,.,1
2002,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-02,31-Dec-02,X,X,X,X,X,547500,73,127005,112,0,1.5,10,0,0,.,.,.,1
2003,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-03,31-Dec-03,X,X,X,X,X,605500,89,130587,104,0,1.2,8,0.1,1,.,.,.,1
2004,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-04,31-Dec-04,X,X,X,X,X,699500,81,138203,118,0,0.9,6,0,0,.,.,.,1
2005,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-05,31-Dec-05,X,X,X,X,X,779000,59,138203,118,0,0.6,4,0,0,.,.,.,1
2006,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-06,31-Dec-06,X,X,X,X,X,780000,71,138203,118,0,1.8,12,0.3,2,.,.,.,1
2007,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-07,31-Dec-07,X,X,X,X,X,780500,62,138203,118,0,2.8,19,0.4,3,.,.,.,1
2008,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-08,31-Dec-08,X,X,X,X,X,793750,64,138203,118,0,4.2,29,1.2,8,.,.,.,1
2009,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-09,31-Dec-09,X,X,X,X,X,797500,52,138203,118,0,64,435,1.6,11,.,.,.,1
2010,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-10,31-Dec-10,X,X,X,X,X,780000,40,138203,118,0,6.6,45,1.6,11,.,.,.,1
2011,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-11,31-Dec-11,X,X,X,X,X,815000,61,138203,118,0,0.4,3,0.9,6,.,.,.,1
2012,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-12,31-Dec-12,X,X,X,X,X,852250,60,138203,118,0,0,0,0.1,1,.,.,.,1
2013,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-13,31-Dec-13,X,X,X,X,X,901063,80,138203,118,0,0,0,0,0,.,.,.,1
2014,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-14,31-Dec-14,X,X,X,X,X,927000,53,138203,118,0,0,0,0,0,.,.,.,1
2015,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-15,31-Dec-15,X,X,X,X,X,895000,66,138203,118,0,0,0,0,0,.,.,.,1
2016,"Cathedral Heights, McLean Gardens, Glover Park",X,.,Cluster 14,1-Jan-16,31-Dec-16,X,X,X,X,X,995000,73,138203,118,0,0,0,0,0,.,.,.,1
1995,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-95,31-Dec-95,X,X,X,X,X,390000,55,129676,56,0,2.9,10,0.9,3,.,.,.,1
1996,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-96,31-Dec-96,X,X,X,X,X,372000,64,121814,90,0,1.2,4,0.3,1,.,.,.,1
1997,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-97,31-Dec-97,X,X,X,X,X,412250,88,125633,89,0,1.8,6,0.3,1,.,.,.,1
1998,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-98,31-Dec-98,X,X,X,X,X,482500,110,142455,86,0,1.8,6,0.3,1,.,.,.,1
1999,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-99,31-Dec-99,X,X,X,X,X,555000,92,150556,88,0,0.9,3,0,0,.,.,.,1
2000,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-00,31-Dec-00,X,X,X,X,X,612000,101,155985,78,0,0.9,3,0.3,1,.,.,.,1
2001,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-01,31-Dec-01,X,X,X,X,X,700000,73,133772,86,0,0.6,2,0,0,.,.,.,1
2002,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-02,31-Dec-02,X,X,X,X,X,828000,66,142237,92,0,0.3,1,0.3,1,.,.,.,1
2003,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-03,31-Dec-03,X,X,X,X,X,819000,81,139508,99,0,0.8,3,0,0,.,.,.,1
2004,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-04,31-Dec-04,X,X,X,X,X,985000,81,160410,85,0,0.5,2,0.3,1,.,.,.,1
2005,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-05,31-Dec-05,X,X,X,X,X,1150000,61,160410,85,0,1.3,5,0.3,1,.,.,.,1
2006,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-06,31-Dec-06,X,X,X,X,X,1160000,67,160410,85,0,0,0,0,0,.,.,.,1
2007,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-07,31-Dec-07,X,X,X,X,X,1082000,58,160410,85,0,1.3,5,0,0,.,.,.,1
2008,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-08,31-Dec-08,X,X,X,X,X,940000,53,160410,85,0,3.4,13,1,4,.,.,.,1
2009,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-09,31-Dec-09,X,X,X,X,X,1100000,71,160410,85,0,2.6,10,0.5,2,.,.,.,1
2010,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-10,31-Dec-10,X,X,X,X,X,1155500,65,160410,85,0,3.4,13,0.8,3,.,.,.,1
2011,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-11,31-Dec-11,X,X,X,X,X,1102500,60,160410,85,0,0,0,0,0,.,.,.,1
2012,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-12,31-Dec-12,X,X,X,X,X,1181750,62,160410,85,0,0.3,1,0,0,.,.,.,1
2013,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-13,31-Dec-13,X,X,X,X,X,1352500,62,160410,85,0,0.3,1,0,0,.,.,.,1
2014,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-14,31-Dec-14,X,X,X,X,X,1360000,54,160410,85,0,0.3,1,0,0,.,.,.,1
2015,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-15,31-Dec-15,X,X,X,X,X,1400000,71,160410,85,0,0.3,1,0,0,.,.,.,1
2016,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",X,.,Cluster 15,1-Jan-16,31-Dec-16,X,X,X,X,X,1462500,59,160410,85,0,0.3,1,0,0,.,.,.,1
1995,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-95,31-Dec-95,X,X,X,X,X,252500,44,144877,30,0,5.8,9,0,0,.,.,.,1
1996,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-96,31-Dec-96,X,X,X,X,X,252000,40,129446,57,0.1,7.1,11,1.3,2,.,.,.,1
1997,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-97,31-Dec-97,X,X,X,X,X,244000,46,154434,61,0.1,13,21,3.9,6,.,.,.,1
1998,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-98,31-Dec-98,X,X,X,X,X,246250,74,148787,58,0.1,12,18,1.9,3,.,.,.,1
1999,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-99,31-Dec-99,X,X,X,X,X,289900,69,169592,35,0,10,16,1.3,2,.,.,.,1
2000,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-00,31-Dec-00,X,X,X,X,X,326000,61,172338,51,0,9,14,1.9,3,.,.,.,1
2001,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-01,31-Dec-01,X,X,X,X,X,414422,36,145096,42,0.1,9.6,15,0.6,1,.,.,.,1
2002,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-02,31-Dec-02,X,X,X,X,X,439000,53,184073,45,0.1,9,14,0,0,.,.,.,1
2003,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-03,31-Dec-03,X,X,X,X,X,542500,51,192373,39,0.1,12,18,0.6,1,.,.,.,1
2004,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-04,31-Dec-04,X,X,X,X,X,606700,56,216798,41,0.2,7.7,12,1.3,2,.,.,.,1
2005,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-05,31-Dec-05,X,X,X,X,X,665000,37,216798,41,0.2,6.4,10,0,0,.,.,.,1
2006,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-06,31-Dec-06,X,X,X,X,X,712000,42,216798,41,0.2,5.1,8,0.6,1,.,.,.,1
2007,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-07,31-Dec-07,X,X,X,X,X,644850,24,216798,41,0.2,6.4,10,1.3,2,.,.,.,1
2008,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-08,31-Dec-08,X,X,X,X,X,682500,28,216798,41,0.2,20,31,1.9,3,.,.,.,1
2009,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-09,31-Dec-09,X,X,X,X,X,650000,23,216798,41,0.2,22,35,0.6,1,.,.,.,1
2010,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-10,31-Dec-10,X,X,X,X,X,622500,30,216798,41,0.2,10,16,4.5,7,.,.,.,1
2011,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-11,31-Dec-11,X,X,X,X,X,605000,31,216798,41,0.2,0,0,0,0,.,.,.,1
2012,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-12,31-Dec-12,X,X,X,X,X,710000,37,216798,41,0.2,0,0,0,0,.,.,.,1
2013,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-13,31-Dec-13,X,X,X,X,X,738250,44,216798,41,0.2,0,0,0,0,.,.,.,1
2014,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-14,31-Dec-14,X,X,X,X,X,720000,35,216798,41,0.2,0,0,0,0,.,.,.,1
2015,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-15,31-Dec-15,X,X,X,X,X,810000,41,216798,41,0.2,0,0,0,0,.,.,.,1
2016,"Colonial Village, Shepherd Park, North Portal Estates",X,.,Cluster 16,1-Jan-16,31-Dec-16,X,X,X,X,X,815750,42,216798,41,0.2,0,0,0,0,.,.,.,1
1995,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-95,31-Dec-95,X,X,X,X,X,129000,135,70028,23,0,7.7,36,1.9,9,.,.,.,1
1996,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-96,31-Dec-96,X,X,X,X,X,127500,121,66184,33,0.1,9.1,43,1.3,6,.,.,.,1
1997,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-97,31-Dec-97,X,X,X,X,X,130000,160,75687,39,0.1,20,92,5.1,24,.,.,.,1
1998,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-98,31-Dec-98,X,X,X,X,X,130000,185,80313,41,0.1,15,71,3.4,16,.,.,.,1
1999,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-99,31-Dec-99,X,X,X,X,X,137350,196,86779,42,0,21,98,7.2,34,.,.,.,1
2000,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-00,31-Dec-00,X,X,X,X,X,168000,167,79658,46,0,15,69,4,19,.,.,.,1
2001,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-01,31-Dec-01,X,X,X,X,X,180000,153,87215,44,0.1,14,66,4.9,23,.,.,.,1
2002,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-02,31-Dec-02,X,X,X,X,X,210000,175,96771,57,0.1,14,67,1.7,8,.,.,.,1
2003,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-03,31-Dec-03,X,X,X,X,X,255000,181,108603,62,0.2,14,65,0.6,3,.,.,.,1
2004,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-04,31-Dec-04,X,X,X,X,X,316500,201,117178,62,0.2,8.2,39,0.4,2,.,.,.,1
2005,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-05,31-Dec-05,X,X,X,X,X,395500,162,117178,62,0.2,7.8,38,0.2,1,.,.,.,1
2006,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-06,31-Dec-06,X,X,X,X,X,432000,179,117178,62,0.2,9.6,47,0.6,3,.,.,.,1
2007,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-07,31-Dec-07,X,X,X,X,X,430000,113,117178,62,0.2,13,65,3.5,17,.,.,.,1
2008,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-08,31-Dec-08,X,X,X,X,X,387500,83,117178,62,0.2,27,131,6.6,32,.,.,.,1
2009,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-09,31-Dec-09,X,X,X,X,X,410000,75,117178,62,0.2,37,179,10,50,.,.,.,1
2010,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-10,31-Dec-10,X,X,X,X,X,340000,83,117178,62,0.2,32,155,8.4,41,.,.,.,1
2011,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-11,31-Dec-11,X,X,X,X,X,378500,112,117178,62,0.2,0.2,1,2.4,12,.,.,.,1
2012,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-12,31-Dec-12,X,X,X,X,X,395000,143,117178,62,0.2,0.4,2,0,0,.,.,.,1
2013,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-13,31-Dec-13,X,X,X,X,X,428750,164,117178,62,0.2,0.6,3,0.2,1,.,.,.,1
2014,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-14,31-Dec-14,X,X,X,X,X,509000,141,117178,62,0.2,0.6,3,0.2,1,.,.,.,1
2015,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-15,31-Dec-15,X,X,X,X,X,522500,149,117178,62,0.2,0.6,3,0.2,1,.,.,.,1
2016,"Takoma, Brightwood, Manor Park",X,.,Cluster 17,1-Jan-16,31-Dec-16,X,X,X,X,X,557500,160,117178,62,0.2,0.6,3,0.2,1,.,.,.,1
1995,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-95,31-Dec-95,X,X,X,X,X,115000,281,67662,30,0.1,15,130,5.6,48,.,.,.,1
1996,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-96,31-Dec-96,X,X,X,X,X,110000,305,68856,37,0.1,17,145,4.8,41,.,.,.,1
1997,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-97,31-Dec-97,X,X,X,X,X,117750,358,71423,39,0.1,26,219,8.9,76,.,.,.,1
1998,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-98,31-Dec-98,X,X,X,X,X,115000,487,79233,44,0.1,28,236,11,94,.,.,.,1
1999,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-99,31-Dec-99,X,X,X,X,X,125500,449,82976,47,0.1,24,204,12,103,.,.,.,1
2000,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-00,31-Dec-00,X,X,X,X,X,138600,351,90924,46,0,21,182,8.2,70,.,.,.,1
2001,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-01,31-Dec-01,X,X,X,X,X,160000,369,102322,55,0.1,18,155,4.7,40,.,.,.,1
2002,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-02,31-Dec-02,X,X,X,X,X,200000,349,104968,78,0.1,20,175,4.2,36,.,.,.,1
2003,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-03,31-Dec-03,X,X,X,X,X,255000,342,127726,88,0.2,19,165,0.4,3,.,.,.,1
2004,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-04,31-Dec-04,X,X,X,X,X,315000,510,123983,83,0.2,14,118,0.2,2,.,.,.,1
2005,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-05,31-Dec-05,X,X,X,X,X,410000,464,123983,83,0.2,8.9,77,0.7,6,.,.,.,1
2006,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-06,31-Dec-06,X,X,X,X,X,434500,334,123983,83,0.2,13,111,0.9,8,.,.,.,1
2007,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-07,31-Dec-07,X,X,X,X,X,450000,263,123983,83,0.2,19,169,4.7,42,.,.,.,1
2008,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-08,31-Dec-08,X,X,X,X,X,415000,145,123983,83,0.2,36,326,13,115,.,.,.,1
2009,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-09,31-Dec-09,X,X,X,X,X,409000,167,123983,83,0.2,44,405,12,109,.,.,.,1
2010,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-10,31-Dec-10,X,X,X,X,X,422500,196,123983,83,0.2,34,313,10,94,.,.,.,1
2011,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-11,31-Dec-11,X,X,X,X,X,420000,259,123983,83,0.2,13,124,2.7,25,.,.,.,1
2012,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-12,31-Dec-12,X,X,X,X,X,468000,289,123983,83,0.2,0.6,6,0.6,6,.,.,.,1
2013,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-13,31-Dec-13,X,X,X,X,X,545000,376,123983,83,0.2,0.4,4,0.1,1,.,.,.,1
2014,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-14,31-Dec-14,X,X,X,X,X,625000,314,123983,83,0.2,0.4,4,0.1,1,.,.,.,1
2015,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-15,31-Dec-15,X,X,X,X,X,650000,295,123983,83,0.2,0.4,4,0.1,1,.,.,.,1
2016,"Brightwood Park, Crestwood, Petworth",X,.,Cluster 18,1-Jan-16,31-Dec-16,X,X,X,X,X,650000,368,123983,83,0.2,0.4,4,0.1,1,.,.,.,1
1995,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-95,31-Dec-95,X,X,X,X,X,110500,72,51937,17,0.1,4.7,15,2.2,7,.,.,.,1
1996,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-96,31-Dec-96,X,X,X,X,X,111494,86,53857,25,0.2,7.8,25,1.6,5,.,.,.,1
1997,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-97,31-Dec-97,X,X,X,X,X,116250,74,53534,29,0,12,39,3.1,10,.,.,.,1
1998,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-98,31-Dec-98,X,X,X,X,X,113000,116,57033,31,0.1,19,61,7.5,24,.,.,.,1
1999,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-99,31-Dec-99,X,X,X,X,X,114000,105,66364,32,0,17,53,7.2,23,.,.,.,1
2000,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-00,31-Dec-00,X,X,X,X,X,127750,82,63708,35,0,12,39,3.7,12,.,.,.,1
2001,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-01,31-Dec-01,X,X,X,X,X,141000,88,70305,28,0.1,11,35,4.7,15,.,.,.,1
2002,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-02,31-Dec-02,X,X,X,X,X,153632,109,84651,49,0.1,13,42,3.1,10,.,.,.,1
2003,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-03,31-Dec-03,X,X,X,X,X,182439,78,92467,66,0.2,14,45,1.2,4,.,.,.,1
